"","CountryCode","Year","Polity2","RegQual","AOSISMembers","EU","distance","OPECDummy","logpop","logCO2percap","logtourarriv","logGDPpercap","NoExec","RightExec","LeftExec","UNSC","G20","EnvMinistry","GEFCouncil","IO","EnvTreaty","logbiodiversity","logBilaterialAidRecip","logBilaterialAidDonor","envcpia.2","WBEB","Annex1Dummy","CDMDonor","CDMHost","GEFFundsDummy","FoodProd","logNatDiaster","logGEFDon"
"11","AFG",2005,-1,-1.646192193,0,0,10768.89,0,7.395516061,-1.958607315,4.6562960985997,2.402102931,1,0,0,0,0,0,0,40,24,0.546448399,5.808303303,0.722250933450312,7,0,0,0,0,0,0.1038156,0,0
"12","AFG",2006,6,-1.674109697,0,0,5221.581,0,7.408770329,-1.677780705,5.1253905410095,2.439886614,1,0,0,0,0,0,0,41,24,0.546448399,6.976721547,3.19741609290348,6,0,0,0,0,0,-0.0848088,6.27875383,0
"13","AFG",2007,-4,-1.680980802,0,0,6000.786,0,7.420768143,-1.677780705,4.37890100419006,2.572396512,1,0,0,0,0,0,0,39,23.3152749107321,0.546448399,6.861135052,3.26781524991961,6,0,0,0,0,0,0.1122537,0,0
"14","AFG",2008,-10,-1.601079226,0,0,4267.977,0,7.431881344,-1.387216143,4.79534865028488,2.576315423,1,0,0,0,0,0,0,41,17.1805492619813,0.546448399,6.452497573,3.96811524813434,6,0,0,0,0,0,-0.080729,5.447159582,0
"15","AFG",2009,-10,-1.6701051,0,0,4857.692,0,7.44260811,-1.148741651,5.73167507246074,2.653848037,1,0,0,0,0,1,0,42,34.9625505349076,0.546448399,7.376500668,5.28750254407747,6,0,0,0,0,0,0.1527052,0,0
"16","AFG",2010,3,-1.529258132,0,0,13906.07,0,7.45328488,-1.091514981,5.05529186540787,2.74911626,1,0,0,0,0,0,0,44,29.3408772339823,0.546448399,7.65399218,5.9795813828658,6,0,0,0,0,1,-0.0070891,0,0
"17","AFG",2011,-3,-1.539812922,0,0,9273.133,0,7.463974766,-0.954677021,5.38179062685382,2.789611322,1,0,0,0,0,0,0,44,22.7798273404461,0.546448399,7.294231019,3.71523605998308,7,0,0,0,0,0,-0.0452352,6.243038297,0
"18","AFG",2012,-3,-1.210026264,0,0,1987.925,0,7.474573696,-3,5.30686054019327,2.837953638,1,0,0,0,0,0,0,46,51.8468997240983,0.546448399,6.955472204,6.35963425278285,7,0,0,0,0,1,0.0974197,0,0
"19","AFG",2013,-2,-1.212253332,0,0,4267.977,0,7.501493175,-3,5.13568042102001,2.822693752,1,0,0,0,0,0,0,47,37.9042350084649,0.546448399,6.720976667,4.42079157302599,7,0,0,0,0,1,-0.0231261,0,0
"20","AFG",2014,-1,-1.118182182,0,0,15811.19,0,7.515317644,-3,4.76308780766847,2.823664439,1,0,0,0,0,0,0,40.3321138265014,48.712230053855,0.546448399,6.48214796309313,5.86950921449649,7,0,0,0,0,1,0.0374227,0,3.42880074552691
"21","ALB",1995,5,0.32681405612445,0,0,1493.096,0,6.526062326,-0.742321425,5.55038569421095,2.881133114,0,1,0,0,0,1,0,75,34,-0.719114896,5.304520010328,5.96727372306673,9,0,0,0,0,0,0.0764527,0,0
"22","ALB",1996,0,-0.419196784,0,0,1167.984,0,6.523882065,-0.742321425,6.09167072229925,2.978240835,0,1,0,0,0,1,0,38,35,-0.719114896,6.21696015751454,6.36198419859213,9,0,0,0,0,1,0.0104432,0,0
"23","ALB",1997,5,0.0393913928904746,0,0,9501.873,0,6.522615961,-0.850780887,5.74208121662107,2.843603088,0,1,0,0,0,1,0,58,35,-0.719114896,7.25086216059124,6.82539986938552,8,0,0,0,0,1,-0.0581026,0,0
"24","ALB",1998,5,-0.18657735,0,0,11632.19,0,6.521851206,-0.793174124,5.19371802784191,2.940463517,0,0,1,0,0,1,0,55,37,-0.719114896,4.91765160041371,4.63710232101795,7,0,0,0,0,0,0.0314312,0,0
"25","ALB",1999,5,-0.405605482156199,0,0,1493.096,0,6.520868659,-0.583359493,5.77259563727439,3.043261476,0,0,1,0,0,1,0,42,41,-0.719114896,4.404583884,4.49531387693786,7,0,0,0,0,0,-0.0258193,0,0
"26","ALB",2000,5,-0.262941539,0,0,1664.815,0,6.519164631,-0.567030709,4.89169112251417,3.076810132,0,0,1,0,0,1,0,45,41,-0.719114896,4.71317509,7.63907597163113,7,0,0,0,0,1,0.0504107,0,0
"27","ALB",2001,5,-0.239731872773367,0,0,2473.619,0,6.516678661,-0.536107011,5.8187017714623,3.12608565,0,0,1,0,0,1,0,54,43,-0.719114896,4.490930209,5.44572868859687,9,0,0,0,0,0,0.0346727,0,0
"28","ALB",2002,7,-0.250540912,0,0,5322.44,0,6.513696392,-0.480172006,6.06056681847997,3.163855228,0,0,1,0,0,1,0,79,43,-0.719114896,5.54141632,8.74313146353787,7,0,0,0,0,1,0.0045705,0,0
"29","ALB",2003,7,-0.468515098,0,0,611.7626,0,6.510462567,-0.419075024,5.01329098096249,3.26940841,0,0,1,0,0,1,0,43,43,-0.719114896,7.324517234,6.44752359039724,9,0,0,0,0,1,0.0570655,0,0
"30","ALB",2004,7,-0.161306918,0,0,11632.19,0,6.507342642,-0.442492798,5.74244585513781,3.391993967,0,0,1,0,0,1,0,6,44,-0.719114896,6.321391249,6.27076165129106,9,0,0,0,0,1,0.0477943,0,0
"31","ALB",2005,9,-0.299623609,0,0,7606.625,0,6.504624436,-0.43062609,5.54942785488545,3.444290328,0,0,1,0,0,1,0,41,46,-0.719114896,6.906736161,5.44485068123669,8,0,0,0,0,1,-0.0192122,0,0
"32","ALB",2006,9,-0.094024472,0,0,5045.083,0,6.5023688,-0.480172006,6.21494554913416,3.484551464,0,1,0,0,0,1,0,46,46,-0.719114896,5.784378873,5.70673087304596,9,0,0,0,0,0,0.0424747,0,0
"33","ALB",2007,9,0.069974981,0,0,10212.24,0,6.500541362,-0.407823243,6.026124517,3.556665897,0,1,0,0,0,1,0,57.21488967485,73.6127056090012,-0.719114896,6.408242868,9.09246313224064,4,0,0,0,0,1,0.014956,1.880813592,0
"34","ALB",2008,9,0.145662919,0,0,1218.313,0,6.499220653,-0.396855627,6.095866453,3.640535092,0,1,0,0,0,1,0,64,67.2851160609689,-0.719114896,6.680279835,5.93334807925343,9,0,0,0,0,0,0.0400586,0,0
"35","ALB",2009,9,0.247665405,0,0,1679.912,0,6.498473901,-0.407823243,6.23325001,3.614278528,0,1,0,0,0,1,0,74,65.8014682170031,-0.719114896,6.404912298,9.95796516745104,9,0,0,0,0,1,0.0401177,0,0
"36","ALB",2010,9,0.232252091,0,0,10807.12,0,6.498330269,-0.419075024,6.340642378,3.612186047,0,1,0,0,0,1,0,60,68.3756240219608,-0.719114896,6.383808584,6.87546772639957,9,0,0,0,1,1,0.0513287,0,0
"37","ALB",2011,9,0.235243276,0,0,8378.26,0,6.498845578,-0.396855627,6.39252109,3.647168873,0,1,0,0,0,1,0,44,49.1617267316564,-0.719114896,6.585737868,4.11347674848868,9,0,0,0,1,0,0.0517159,0,0
"38","ALB",2012,9,0.168027863,0,0,3422.078,0,6.499973265,-3,6.499136995,3.629003324,0,1,0,0,0,0,1,48,77.4240961934348,-0.719114896,5.868733061,6.36481658205161,9,0,0,0,1,1,0.0638862,0,0
"39","ALB",2013,9,0.175412416,0,0,1218.313,0,6.461662369,-3,6.45591024,3.649147196,0,1,0,0,0,1,0,46,54.1960160538255,-0.719114896,6.291600963,10.3296165237348,7,0,0,0,0,1,0.0037575,0,0
"40","ALB",2014,9,0.221990347,0,0,11472.13,0,6.460763176,-3,6.565020928,3.664567825,0,0,1,0,0,1,0,55.1085572461422,73.6610860261433,-0.719114896,6.83998682818269,8.6018887156242,8,0,0,0,0,1,0.0459576,0,2.03366515234587
"41","DZA",1995,-4,-0.913785430085269,0,0,1658.841,1,7.467096758,-0.03574037,5.716003344,3.153705891,0,0,1,0,0,1,0,84,54,0.466428957,5.77643107786686,5.93429437864973,5,1,0,0,0,0,0.1157393,0,0
"42","DZA",1996,-3,-0.771424413,0,0,1183.855,1,7.47487461,-0.03574037,5.781755375,3.196682319,0,0,1,0,0,1,0,57,58,0.466428957,4.62384315952326,6.64397790622248,7,1,0,0,0,0,0.1652479,0,0
"43","DZA",1997,6,0.202183701414223,0,0,10810.22,1,7.482093811,-0.085656843,5.802773725,3.200753711,0,0,0,0,0,1,0,67,58,0.466428957,5.72661764496759,9.10246052463134,5,1,0,0,0,1,-0.195653,0,0
"44","DZA",1998,-10,-0.719598293,0,0,10188.35,1,7.488838764,-0.008330993,5.831229694,3.194098156,0,0,1,0,0,1,0,5,62,0.466428957,6.365751532,4.01264940211953,2,1,0,0,0,1,0.1044693,0,0
"45","DZA",1999,-10,-1.35923459469422,0,0,1658.841,1,7.495215301,-0.080398976,5.874481818,3.191783744,0,0,1,0,0,1,0,38,62,0.466428957,5.493665564,6.11237822870045,5,1,0,0,0,1,0.0516801,0,0
"46","DZA",2000,-5,-0.693145275,0,0,1733.388,1,7.501325635,-0.101823517,5.937517892,3.237376133,0,0,1,0,0,1,0,4,62,0.466428957,5.249292623,5.43725790855675,5,1,0,0,0,1,-0.0523973,0,0
"47","DZA",2001,2,-1.67693141053719,0,0,945.4926,1,7.507183652,-0.130181792,5.954724791,3.231158561,0,0,1,0,0,1,1,62,64,0.466428957,4.439045619,4.87487963680536,6,1,0,0,0,1,0.0645742,0,0
"48","DZA",2002,3,-0.593901038,0,0,6837.094,1,7.512857453,-0.101823517,5.994756945,3.241187145,0,0,1,0,0,1,1,48,65,0.466428957,5.176415626,6.5289395174833,6,1,0,0,0,1,0.024837,0,0
"49","DZA",2003,-4,-0.551087916,0,0,991.1346,1,7.518559236,-0.101823517,6.06669855,3.313079147,0,0,1,0,0,1,0,48,65,0.466428957,6.780313518,5.5785107330632,5,1,0,0,0,0,0.1478906,0,0
"50","DZA",2004,-1,-0.544950724,0,0,10188.35,1,7.524543394,-0.124360063,6.09131516,3.40653289,0,0,1,1,0,1,0,46,66,0.466428957,6.618406918,7.35918517141122,6,1,0,0,0,1,0.1027093,0,0
"51","DZA",2005,-2,-0.434020877,0,0,6747.007,1,7.530979229,-0.050122296,6.159266331,3.482692966,0,0,1,1,0,1,0,49,66,0.466428957,6.680138684,5.69375591402176,9,1,0,0,0,0,0.011169,0,0
"52","DZA",2006,0,-0.577564001,0,0,5494.155,1,7.537909897,-0.085656843,6.214313897,3.530377206,0,0,1,0,0,1,0,52,66,0.466428957,5.787674064,5.94782620923667,6,1,0,0,0,0,0.0393991,0,0
"53","DZA",2007,-10,-0.621589184,0,0,11649.36,1,7.545270528,-0.07007044,6.241297387,3.584989528,0,0,1,0,0,1,0,16,-11.2436251921434,0.466428957,6.715390291,4.67020325715571,7,1,0,0,0,0,-0.0997462,0,0
"54","DZA",2008,4,-0.793844879,0,0,2219.584,1,7.55297682,-0.07007044,6.248463718,3.680021048,0,0,1,0,0,1,0,64,70.6814284013117,0.466428957,5.954797914,5.04003437690935,7,1,0,0,0,0,0.0276079,0,0
"55","DZA",2009,6,-1.06974113,0,0,2217.219,1,7.560902111,-0.040481623,6.281487888,3.576486845,0,0,1,0,0,1,1,54,53.355734299856,0.466428957,6.525910328,5.39855808272184,8,1,0,0,0,1,0.2187729,0,0
"56","DZA",2010,-3,-1.16554594,0,0,9760.504,1,7.56893846,-0.055024092,6.315970345,3.638446257,0,0,1,0,0,0,1,75,99.4379842687108,0.466428957,5.957169916,5.74973873201351,4,1,0,0,0,0,0.0454755,0,0
"57","DZA",2011,-9,-1.189158916,0,0,8037.998,1,7.577066052,-0.055024092,6.379305518,3.721941651,0,0,1,0,0,0,0,63,61.528127650182,0.466428957,6.124603201,7.17618908957202,6,1,0,0,0,0,0.0736384,0,0
"58","DZA",2012,-1,-1.292611957,0,0,4750.869,1,7.585254306,-3,6.420615771,3.725079993,0,0,1,0,0,0,0,53,35.1625678219762,0.466428957,5.182854938,5.1135354336414,9,1,0,0,1,1,0.0892849,0,0
"59","DZA",2013,1,-1.186227322,0,0,2219.584,1,7.583635819,-3,5.87140095003624,3.729221596,0,0,1,0,0,0,0,47,56.2474073905381,0.466428957,6.176658093,7.77317463890675,4,1,0,0,0,1,0.1085067,0,0
"60","DZA",2014,0,-1.282962322,0,0,9955.96,1,7.592324603,-3,6.361916619,3.729254102,0,0,1,0,0,1,0,51.1947406430732,56.0906528990068,0.466428957,7.17160863543549,6.16969540045741,6,1,0,0,0,1,-0.0178666,0,-1.2514979027656
"61","AGO",1995,-2,-2.37483097137348,0,0,6738.352,0,7.082963072,-0.600326279,3.954242509,2.6194281,0,0,1,0,0,0,0,46,18,0.949722572,4.79647612891526,1.63150688563127,4,0,0,0,0,0,-0.0341401,0,0
"62","AGO",1996,-2,-1.456104994,0,0,6235.385,0,7.095237194,-0.63638802,4.322219295,2.781352791,0,0,1,0,0,0,0,3,19,0.949722572,4.22272165408919,1.25270652663966,9,0,0,0,0,0,0.0641043,0,0
"63","AGO",1997,-3,-1.30548853954382,0,0,13861.75,0,7.106917673,-0.793174124,4.653212514,2.776651644,0,0,1,0,0,0,0,28.0900301171551,20,0.949722572,4.6870919699141,2.79182382603653,7,0,0,0,0,0,-0.0038757,5.021193435,0
"64","AGO",1998,-3,-1.717123032,0,0,7792.03,0,7.118514117,-0.821023053,4.716003344,2.69071162,0,0,1,0,0,1,0,55,21,0.949722572,5.154802142,3.95590785677908,6,0,0,0,0,0,0.1496737,0,0
"65","AGO",1999,-3,-1.12656370399626,0,0,6738.352,0,7.130675151,-0.742321425,4.653212514,2.658406325,0,0,1,0,0,1,0,48,21,0.949722572,5.851031393,3.66653868613941,8,0,0,0,0,0,-0.05071,0,0
"66","AGO",2000,-3,-1.825742364,0,0,6856.132,0,7.143793021,-0.718966633,4.707570176,2.816658483,0,0,1,0,0,1,0,48,21,0.949722572,6.189484278,3.74927959031503,6,0,0,0,0,0,0.1496451,0,0
"67","AGO",2001,-3,-0.93405268013832,0,0,5221.762,0,7.15791841,-0.742321425,4.826074803,2.793228602,0,0,1,0,0,1,0,39,21,0.949722572,5.290243078,3.26279818877601,4,0,0,0,0,0,0.1287379,0,0
"68","AGO",2002,-2,-1.487071991,0,0,8025.968,0,7.172794761,-0.63638802,4.959041392,2.924023035,0,0,1,0,0,1,0,38,21,0.949722572,6.28514727,3.22977706645462,8,0,0,0,0,0,0.1262178,0,0
"69","AGO",2003,-2,-1.233143926,0,0,5645.243,0,7.188114649,-0.793174124,5.029383778,2.963835586,0,0,1,1,0,1,0,41,21,0.949722572,6.24572636,5.70317772727955,7,0,0,0,0,1,0.0699968,0,0
"70","AGO",2004,-2,-1.24637723,0,0,7792.03,0,7.203487488,-0.493494968,5.28780173,3.089673068,0,0,1,1,0,1,0,39,21,0.949722572,5.545967189,5.27213552376205,4,0,0,0,0,0,0.0720825,4.39795738,0
"71","AGO",2005,-2,-1.288089514,0,0,10904.94,0,7.218650392,-0.493494968,5.322219295,3.232117394,0,0,1,0,0,1,0,39,21,0.949722572,5.991306258,4.24814956228735,5,0,0,0,0,0,0.0869756,0,0
"72","AGO",2006,-2,-1.137036204,0,0,2744.311,0,7.233564867,-0.442492798,5.08278537,3.387502237,0,0,1,0,0,1,0,41,21,0.949722572,6.04348297,3.64845007379796,5,0,0,0,0,0,0.0297112,0,0
"73","AGO",2007,-2,-1.044306159,0,0,10294.87,0,7.248287807,-0.407823243,5.290034611,3.533100506,0,0,1,0,0,1,0,45,67.6977770233628,0.949722572,6.622984342,5.28062365768922,5,0,0,0,0,0,0.1170306,0,0
"74","AGO",2008,-2,-1.061276197,0,0,6838.712,1,7.262793668,-0.396855627,5.46834733,3.66240537,0,0,1,0,0,1,0,44,44.1850837977749,0.949722572,5.882562069,3.8847790495421,5,0,0,0,0,1,0.0789132,0,0
"75","AGO",2009,-2,-1.01864028,0,0,7179.064,1,7.277073751,-0.375717904,5.563481085,3.600829576,0,0,1,0,0,0,0,44,61.9355737803975,0.949722572,6.614020677,5.09905887655009,5,0,0,0,0,0,0.2252579,0,0
"76","AGO",2010,-2,-1.017946839,0,0,12686,1,7.291127301,-0.386158178,5.62838893,3.625173406,0,0,1,0,0,0,0,43,51.8438013855144,0.949722572,6.633419668,7.64582960424418,5,0,0,0,0,1,0.0548506,0,0
"77","AGO",2011,-2,-1.078275204,0,0,2844.23,1,7.304931707,-0.396855627,5.682145076,3.712585216,0,0,1,0,0,0,0,43,58.9846546333472,0.949722572,6.066198871,4.97320035600788,6,0,0,0,0,0,0.0918522,0,0
"78","AGO",2012,-2,-0.977503419,0,0,5620.981,1,7.318491676,-3,5.722633923,3.743494346,0,0,1,0,0,0,0,43,40.8584072853016,0.949722572,5.190165905,8.603779633286,6,0,0,0,0,1,-0.1890121,6.263375887,0
"79","AGO",2013,-9,-1.052149892,0,0,6838.712,1,7.414945619,-3,5.812913357,3.762128037,0,0,1,0,0,0,0,43,45.5601264981979,0.949722572,4.857171681,5.57953977339376,6,0,0,0,0,0,0.3032284,0,0
"80","AGO",2014,0,-0.988458931,0,0,9843.897,1,7.430082573,-3,5.774516966,3.773473579,0,0,1,0,0,1,0,51.1715669835555,34.6554880626752,0.949722572,6.60591752500964,4.00173313972537,8,0,0,0,1,0,-0.1709137,0,-0.250051228980419
"81","ATG",1995,2,0.123800247592557,1,0,7071.959,0,4.834732165,0.10754913,5.342422681,3.859157549,0,0,0,0,0,0,0,35,40.8255516558322,-0.233456266,5.64571530717151,7.40174601965838,8,0,0,0,0,0,-0.0018392,-0.812040684225182,0
"82","ATG",1996,10,0.761228621,1,0,7067.338,0,4.846615417,0.09725731,5.357934847,3.8866413,0,1,0,0,0,1,0,35,52.6773399295847,-0.233456266,5.35458016118931,9.29891351221665,7,0,0,0,0,0,-0.0038943,1.2707544533744,0
"83","ATG",1997,10,0.443456229248052,1,0,13731.89,0,4.85872964,0.104145551,5.380211242,3.904587401,0,1,0,0,0,0,0,35,56.9457843310982,-0.233456266,5.34350060765021,8.74815943872019,8,0,0,0,0,0,0.002564,1.50461946416411,0
"84","ATG",1998,7,0.770505905,1,0,5776.082,0,4.870439022,0.090258053,5.369215857,3.921978603,0,0,1,0,0,0,0,35,49.298764865902,-0.233456266,6.24561849067429,9.44253816740712,4,0,0,0,0,0,-0.0094671,0.901638242852699,0
"85","ATG",1999,3,0.326970668788886,1,0,7071.959,0,4.88104782,0.100715087,5.365487985,3.933101076,0,1,0,0,0,1,0,35,43.2352066574909,-0.233456266,5.06817599265769,8.11649229439636,9,0,0,0,0,0,0.0243092,0.302170280581039,0
"86","ATG",2000,10,0.744377375,1,0,6941.241,0,4.890130274,0.083144143,5.315970345,4.00409595,0,1,1,0,0,1,0,34,68.3247118761334,-0.233456266,3.81884193263941,7.07733696975763,8,0,0,0,0,0,0.0086408,-0.420481198058383,0
"87","ATG",2001,8,-0.464757795067395,1,0,5758.04,0,4.897473137,0.072249898,5.33243846,3.991136041,0,0,1,0,0,0,1,35,51.57376762997,-0.233456266,4.5477102082758,7.30868204137049,9,0,0,0,0,0,0.0158796,0.290557246025266,0
"88","ATG",2002,0,0.677503169,1,0,13300.81,0,4.903252817,0.090258053,5.338456494,4.001208091,0,0,1,0,0,1,0,35,40.2782734220513,-0.233456266,6.05090254746994,8.75875063120482,9,0,0,0,0,0,0.0173745,1.21333474394761,0
"89","ATG",2003,8,0.652858913,1,0,7470.406,0,4.907969994,0.114277297,5.378397901,4.016307408,1,0,1,0,0,0,0,35,52.1059871701594,-0.233456266,5.62444007950121,7.3414665856788,7,0,0,0,0,0,0.0217285,-1.52819835999442,0
"90","ATG",2004,3,0.546139359,1,0,5776.082,0,4.912317729,0.124178055,5.390935107,4.041130808,0,0,1,0,0,1,0,34,47.0514457977464,-0.233456266,3.58868479460928,7.93529002316476,9,0,0,0,0,0,0.0149436,-0.459776636533285,0
"91","ATG",2005,4,0.55949086,1,0,3382.002,0,4.916795985,0.127428778,5.389166084,4.082062106,0,0,0,0,0,0,0,34,43.5209617261895,-0.233456266,5.09257455002886,7.61840323931466,9,0,0,0,0,0,-0.123138,-1.23693959686453,0
"92","ATG",2006,10,0.597642958,1,0,10980.71,0,4.921514804,0.137037455,5.404833717,4.133535998,0,1,0,0,0,1,0,37,19.0144540156232,-0.233456266,2.97794473149213,9.00064684956592,9,0,0,0,0,0,0.0336132,-0.930398215344318,0
"93","ATG",2007,3,0.607784092,1,0,18289.65,0,4.926327009,0.182129214,5.418301291,4.18401159,0,1,0,0,0,0,0,37,44.7814509676404,-0.233456266,5.055378607,7.64584116613442,8,0,0,0,0,0,0.0373473,-0.670550227428067,0
"94","ATG",2008,10,0.62240696,1,0,8034.279,0,4.931198437,0.187802639,5.424881637,4.198281942,0,0,1,0,0,0,0,38,57.2156628631991,-0.233456266,3.788080914,8.45761454365278,9,0,0,0,0,0,0.0264769,-2.64714213060246,0
"95","ATG",2009,10,0.634231329,1,0,7475.542,0,4.936010796,0.20709554,5.369215857,4.145484266,0,1,0,0,0,1,0,38,44.3062043698737,-0.233456266,4.435604274,9.05678170971907,9,0,0,0,0,0,-0.0289369,-1.20708739442034,0
"96","ATG",2010,9,0.62822783,1,0,3946.302,0,4.940680808,0.215108581,5.361727836,4.11452126,1,0,0,0,0,1,0,40,47.3705537943642,-0.233456266,5.433756393,8.38015036521282,9,0,0,0,0,0,-0.1579514,0.899754966712048,0
"97","ATG",2011,10,0.622873545,1,0,10213.76,0,4.94523217,0.20167018,5.382017043,4.107814899,0,1,0,0,0,1,0,42,37.6212906814462,-0.233456266,5.912617662,8.38012431472752,8,0,0,0,0,0,0.0174994,2.10166694347653,0
"98","ATG",2012,10,0.593638062,1,0,11412.71,0,4.949726576,-3,5.392696953,4.13115706,0,1,1,0,0,0,0,42,40.1143602901197,-0.233456266,4.893005841,9.08618584580045,9,0,0,0,0,0,-0.0315585,1.38271309557634,0
"99","ATG",2013,-1,0.597541988,1,0,8034.279,0,4.990445417,-3,5.387389826,4.125223703,0,0,1,0,0,0,0,42,43.7956352870986,-0.233456266,4.817045657,11.3827366385437,9,0,0,0,0,0,0.0069962,0.630720745438673,0
"100","ATG",2014,8,0.532966614,1,0,3658.705,0,4.995086497,-3,5.396199347,4.144923458,0,1,0,0,0,0,0,44.0208049776054,44.8763572803104,-0.233456266,5.34396998353326,9.63287263871851,9,0,0,0,0,0,0.0210414,-0.643601500314022,0.130123774457475
"101","ARG",1995,7,-0.020267184598055,0,0,11512.14,0,7.541992974,-0.017276612,6.359645793,3.869680173,0,1,0,1,1,0,0,67,76,1.258046695,6.21033775607931,9.40727224385689,9,1,0,0,0,1,0.0703988,0,0
"102","ARG",1996,7,0.622265995,0,0,11214.51,0,7.547332435,0.000434077,6.417305583,3.887475505,0,1,0,0,1,0,0,67,78,1.258046695,6.42988032848772,10.4566009551305,9,1,0,0,0,0,-0.0314245,0,0
"103","ARG",1997,7,1.41816480002454,0,0,18372.04,0,7.552556015,0.013258665,6.441538039,3.91410256,0,1,0,0,1,0,0,68,80,1.258046695,5.27745726402103,11.5025031755835,9,1,0,0,0,1,0.0782099,0,5.698970004
"104","ARG",1998,7,0.589980781,0,0,625.6475,0,7.557619575,0.01745073,6.478854968,3.917976441,0,1,0,0,1,0,0,69,81,1.258046695,6.199558311,10.5705595016514,9,1,0,0,0,1,0.0768604,0,5.698970004
"105","ARG",1999,8,0.576233636074164,0,0,11512.14,0,7.562466048,0.037824751,6.462098381,3.890122248,0,1,0,1,1,0,0,67,81,1.258046695,5.770484022,10.0717837467268,9,1,0,0,0,1,0.0235806,0,5.698970004
"106","ARG",2000,8,0.285203248,0,0,11466.75,0,7.567062462,0.01745073,6.463743721,3.886567342,0,0,0,1,1,0,0,71,81,1.258046695,4.640469208,8.96236995416383,9,1,0,0,0,0,0.0060716,0,5.698970004
"107","ARG",2001,8,0.270765809686835,0,0,9348.923,0,7.571398556,-0.01278077,6.418301291,3.857863858,0,0,0,0,1,0,0,69,81,1.258046695,4.793161379,9.25097543230498,9,1,0,0,0,0,0.0130672,0,5.698970004
"108","ARG",2002,8,-0.937640011,0,0,15817.92,0,7.575505884,-0.050122296,6.450249108,3.433265788,0,1,0,0,1,0,0,67,81,1.258046695,6.426870707,8.56883035264182,8,1,0,0,0,1,-0.0058765,0,0
"109","ARG",2003,8,-0.719317377,0,0,11173.56,0,7.579445298,-0.017276612,6.476396827,3.533150167,0,1,0,0,1,0,0,69,81,1.258046695,5.873893633,7.60881520594735,7,1,0,0,0,1,0.0413165,0,0
"110","ARG",2004,8,-0.691808999,0,0,625.6475,0,7.58329831,0.045714059,6.53869938,3.679853977,0,0,1,0,1,0,0,63,82,1.258046695,6.293550918,8.58579601672048,7,1,0,0,0,1,0.0223694,0,0
"111","ARG",2005,8,-0.567615092,0,0,8970.104,0,7.587125384,0.053462605,6.582404298,3.7610058,0,0,1,1,1,0,0,63,83,1.258046695,6.30617858,4.66037633182122,9,1,0,0,1,1,0.1240525,0,0
